,userId,movieId,rating
24608,239,261,2.0
24609,239,266,4.0
24610,239,272,4.0
24611,239,273,3.0
24612,239,275,1.0
24613,239,280,3.0
24614,239,282,2.0
24615,239,290,3.0
24616,239,292,3.0
24617,239,293,5.0
24618,239,294,3.0
24619,239,296,2.0
24620,239,299,3.0
24621,239,300,4.0
24622,239,302,4.0
24623,239,303,3.0
24624,239,305,2.0
24625,239,306,4.0
24626,239,307,4.0
24627,239,308,4.0
24628,239,316,2.0
24629,239,318,3.0
24630,239,319,4.0
24631,239,322,4.0
24632,239,337,4.0
24633,239,338,2.0
24634,239,339,3.0
24635,239,342,3.0
24636,239,344,4.0
24637,239,345,1.0
24638,239,346,3.0
24639,239,348,4.0
24640,239,349,2.0
24641,239,350,3.0
24642,239,353,4.0
24643,239,355,1.0
24644,239,356,3.0
24645,239,357,5.0
24646,239,364,1.0
24647,239,366,4.0
24648,239,367,1.0
24649,239,371,4.0
24650,239,372,2.0
24651,239,373,3.0
24652,239,376,3.0
24653,239,377,2.0
24654,239,378,3.0
24655,239,380,3.0
24656,239,381,2.0
24657,239,382,2.0
24658,239,384,3.0
24660,239,407,3.0
24661,239,410,1.0
24662,239,412,4.0
24663,239,413,2.0
24664,239,414,1.0
24665,239,420,1.0
24666,239,423,2.0
24667,239,427,1.0
24668,239,428,3.0
24669,239,431,4.0
24670,239,432,2.0
24671,239,434,2.0
24672,239,435,2.0
24673,239,436,1.0
24674,239,440,3.0
24675,239,441,2.0
24676,239,442,2.0
24677,239,448,3.0
24679,239,454,3.0
24681,239,457,2.0
24682,239,459,3.0
24683,239,460,1.0
24684,239,464,1.0
24685,239,466,3.0
24686,239,468,3.0
24687,239,469,2.0
24688,239,471,4.0
24689,239,474,2.0
24690,239,477,2.0
24691,239,478,3.0
24692,239,479,3.0
24693,239,480,3.0
24694,239,481,4.0
24695,239,485,3.0
24697,239,490,3.0
24698,239,491,3.0
24699,239,492,3.0
24700,239,497,4.0
24703,239,500,2.0
24704,239,501,3.0
24705,239,506,2.0
24706,239,507,3.0
24707,239,508,2.0
24708,239,509,3.0
24709,239,514,3.0
24710,239,515,3.0
24711,239,517,1.0
24712,239,518,4.0
24713,239,519,1.0
24714,239,520,1.0
24715,239,521,4.0
24716,239,522,3.0
24717,239,527,2.0
24719,239,532,4.0
24720,239,534,3.0
24721,239,535,2.0
24722,239,537,3.0
24723,239,538,3.0
24724,239,539,3.0
24725,239,540,2.0
24726,239,541,3.0
24727,239,543,3.0
24728,239,550,4.0
24729,239,551,3.0
24730,239,552,2.0
24731,239,553,3.0
24732,239,555,3.0
24733,239,565,4.0
24734,239,574,3.0
24736,239,586,3.0
24737,239,587,4.0
24738,239,588,2.0
24739,239,589,3.0
24740,239,590,4.0
24741,239,592,3.0
24742,239,593,3.0
24743,239,594,2.0
24744,239,595,3.0
24745,239,596,3.0
24746,239,597,4.0
24747,239,605,3.0
24748,239,608,4.0
24749,239,612,3.0
24750,239,616,3.0
24751,239,627,3.0
24752,239,628,3.0
24754,239,640,2.0
24755,239,648,3.0
24756,239,653,2.0
24757,239,674,3.0
24759,239,691,3.0
24760,239,695,3.0
24762,239,697,3.0
24763,239,707,2.0
24764,239,708,3.0
24765,239,714,3.0
24766,239,719,2.0
24767,239,720,4.0
24768,239,728,3.0
24769,239,731,3.0
24770,239,733,3.0
24771,239,736,2.0
24772,239,745,4.0
24773,239,750,4.0
24774,239,762,2.0
24775,239,765,3.0
24776,239,766,2.0
24777,239,778,4.0
24778,239,780,1.0
24779,239,781,4.0
24780,239,782,2.0
24781,239,784,2.0
24782,239,788,2.0
24783,239,799,3.0
24784,239,800,3.0
24785,239,802,3.0
24786,239,804,3.0
24787,239,805,3.0
24788,239,829,1.0
24789,239,832,3.0
24790,239,836,3.0
24791,239,838,3.0
24793,239,851,3.0
24794,239,852,3.0
24795,239,858,5.0
24796,239,866,2.0
24798,239,879,1.0
24799,239,880,2.0
24800,239,892,3.0
24801,239,898,4.0
24802,239,899,2.5
24803,239,902,3.0
24804,239,903,3.0
24805,239,904,5.0
24806,239,908,5.0
24807,239,910,3.0
24808,239,912,3.0
24809,239,913,4.0
24810,239,914,2.5
24811,239,916,3.0
24812,239,919,4.0
24813,239,923,3.0
24814,239,924,1.0
24815,239,926,3.0
24816,239,928,3.0
24817,239,933,3.0
24818,239,934,2.0
24819,239,938,3.0
24820,239,953,5.0
24821,239,968,3.0
24822,239,971,4.0
24824,239,994,2.0
24825,239,1003,2.0
24826,239,1014,1.0
24827,239,1027,3.0
24828,239,1028,3.0
24829,239,1029,3.0
24830,239,1031,3.0
24831,239,1032,4.0
24832,239,1035,3.0
24833,239,1036,3.0
24834,239,1037,1.0
24835,239,1041,3.0
24836,239,1050,3.0
24837,239,1051,2.0
24838,239,1056,3.0
24839,239,1059,4.0
24840,239,1060,4.0
24841,239,1061,3.0
24842,239,1073,4.0
24843,239,1077,3.0
24844,239,1079,4.0
24845,239,1080,5.0
24846,239,1082,3.0
24847,239,1084,3.0
24848,239,1088,3.0
24849,239,1089,3.0
24850,239,1090,3.0
24851,239,1091,3.0
24852,239,1092,3.0
24853,239,1093,3.0
24854,239,1094,3.0
24855,239,1095,4.0
24856,239,1096,4.0
24857,239,1097,3.0
24858,239,1101,3.0
24859,239,1104,3.0
24861,239,1124,2.0
24862,239,1125,3.0
24863,239,1126,3.0
24864,239,1127,3.0
24865,239,1128,2.0
24866,239,1129,3.0
24867,239,1130,3.0
24868,239,1135,2.0
24869,239,1136,4.0
24870,239,1148,4.0
24873,239,1171,3.0
24874,239,1173,5.0
24875,239,1175,5.0
24876,239,1177,3.0
24877,239,1179,3.0
24879,239,1183,4.0
24880,239,1185,4.0
24881,239,1186,3.0
24882,239,1188,4.0
24883,239,1189,3.0
24884,239,1190,4.0
24885,239,1191,3.0
24886,239,1193,5.0
24887,239,1196,3.0
24888,239,1197,4.0
24889,239,1198,3.0
24890,239,1199,5.0
24891,239,1200,3.0
24892,239,1201,2.0
24893,239,1202,5.0
24894,239,1203,4.0
24895,239,1206,4.0
24896,239,1207,3.0
24897,239,1208,3.0
24898,239,1210,2.0
24899,239,1211,2.0
24900,239,1212,4.0
24901,239,1213,4.0
24902,239,1214,4.0
24903,239,1215,3.0
24904,239,1216,4.0
24905,239,1219,3.0
24906,239,1220,3.0
24907,239,1221,5.0
24908,239,1222,4.0
24909,239,1223,3.0
24910,239,1224,4.0
24911,239,1225,3.0
24912,239,1228,4.0
24913,239,1230,4.0
24914,239,1234,4.0
24915,239,1235,5.0
24917,239,1237,3.0
24918,239,1240,3.0
24919,239,1242,3.0
24920,239,1243,4.0
24921,239,1244,2.0
24922,239,1245,5.0
24923,239,1246,4.0
24924,239,1247,4.0
24925,239,1249,4.0
24926,239,1250,2.0
24927,239,1252,4.0
24928,239,1253,3.0
24929,239,1255,3.0
24930,239,1257,3.0
24931,239,1258,3.0
24932,239,1259,3.0
24933,239,1260,3.0
24934,239,1261,2.0
24935,239,1262,3.0
24936,239,1263,4.0
24937,239,1264,3.0
24938,239,1265,3.0
24939,239,1266,2.0
24940,239,1268,3.0
24941,239,1269,4.0
24942,239,1270,3.0
24943,239,1271,1.0
24944,239,1273,3.0
24945,239,1274,3.0
24946,239,1275,3.0
24947,239,1278,3.0
24948,239,1279,3.0
24949,239,1282,3.0
24950,239,1285,3.0
24951,239,1287,3.0
24952,239,1288,4.0
24953,239,1290,3.0
24954,239,1291,4.0
24955,239,1292,4.0
24956,239,1293,3.0
24957,239,1295,3.0
24958,239,1297,3.0
24959,239,1298,4.0
24960,239,1299,4.0
24961,239,1300,4.0
24962,239,1302,4.0
24963,239,1304,4.0
24964,239,1305,3.0
24965,239,1306,4.0
24966,239,1307,4.0
24967,239,1320,2.0
24968,239,1321,5.0
24969,239,1327,1.0
24972,239,1332,3.0
24973,239,1333,3.0
24976,239,1339,4.0
24977,239,1342,2.0
24978,239,1343,3.0
24979,239,1344,3.0
24980,239,1345,3.0
24981,239,1346,3.0
24982,239,1347,3.0
24983,239,1348,3.0
24984,239,1350,4.0
24987,239,1354,2.0
24988,239,1355,4.0
24989,239,1357,4.0
24990,239,1358,3.0
24991,239,1365,3.0
24992,239,1366,4.0
24993,239,1367,2.0
24994,239,1370,3.0
24995,239,1371,2.0
24996,239,1377,4.0
24997,239,1378,2.0
24998,239,1379,2.0
24999,239,1380,4.0
25000,239,1381,2.0
25001,239,1387,4.0
25002,239,1388,3.0
25003,239,1389,1.0
25004,239,1391,3.0
25005,239,1393,3.0
25006,239,1394,4.0
25007,239,1395,3.0
25008,239,1396,3.0
25010,239,1405,2.0
25011,239,1407,1.0
25012,239,1408,2.0
25013,239,1409,2.0
25014,239,1411,3.0
25015,239,1416,2.0
25016,239,1419,3.0
25017,239,1425,2.0
25018,239,1438,1.0
25019,239,1441,3.0
25020,239,1449,4.0
25023,239,1464,3.0
25024,239,1466,3.0
25026,239,1479,1.0
25027,239,1480,2.0
25029,239,1483,2.0
25030,239,1485,2.0
25031,239,1488,2.0
25032,239,1498,3.0
25033,239,1500,4.5
25036,239,1513,3.0
25037,239,1515,1.0
25039,239,1517,1.0
25040,239,1518,3.0
25042,239,1527,3.0
25044,239,1541,4.0
25045,239,1544,2.0
25047,239,1552,1.0
25049,239,1562,1.0
25052,239,1569,2.0
25053,239,1573,1.0
25054,239,1580,2.0
25055,239,1586,3.0
25056,239,1588,1.0
25057,239,1589,3.0
25058,239,1590,2.0
25059,239,1591,2.0
25060,239,1594,2.0
25061,239,1597,3.0
25062,239,1598,2.0
25065,239,1608,2.0
25066,239,1610,3.0
25067,239,1611,3.0
25068,239,1614,2.0
25069,239,1616,2.0
25070,239,1617,5.0
25071,239,1619,3.0
25072,239,1620,3.0
25073,239,1625,4.0
25074,239,1627,3.0
25075,239,1635,3.0
25076,239,1639,2.0
25077,239,1641,2.0
25079,239,1643,3.0
25080,239,1644,2.0
25081,239,1645,3.0
25082,239,1647,3.0
25083,239,1653,4.0
25086,239,1658,2.0
25088,239,1663,3.0
25089,239,1665,1.0
25091,239,1673,3.0
25092,239,1674,3.0
25093,239,1676,2.0
25094,239,1678,2.0
25095,239,1680,4.0
25096,239,1682,3.0
25097,239,1687,2.0
25098,239,1689,3.0
25099,239,1690,3.0
25100,239,1699,3.0
25101,239,1701,3.0
25102,239,1704,2.0
25103,239,1711,2.0
25104,239,1713,2.0
25105,239,1721,3.0
25106,239,1726,1.0
25107,239,1729,3.0
25108,239,1732,3.0
25109,239,1735,3.0
25110,239,1747,3.0
25111,239,1748,4.0
25112,239,1752,2.0
25113,239,1754,3.0
25116,239,1777,3.0
25117,239,1779,2.0
25118,239,1784,2.0
25119,239,1785,3.0
25120,239,1799,3.0
25121,239,1801,2.0
25122,239,1804,2.0
25123,239,1805,2.0
25124,239,1810,4.0
25126,239,1821,2.0
25127,239,1831,2.0
25129,239,1833,3.0
25130,239,1834,2.0
25131,239,1835,3.0
25132,239,1841,2.0
25133,239,1845,3.0
25138,239,1876,2.0
25139,239,1883,4.0
25140,239,1884,3.0
25141,239,1885,2.0
25143,239,1892,2.0
25144,239,1894,2.0
25146,239,1909,3.0
25147,239,1912,3.0
25148,239,1913,3.0
25149,239,1917,1.0
25150,239,1918,3.0
25151,239,1920,2.0
25152,239,1921,2.0
25153,239,1923,3.0
25154,239,1927,3.0
25155,239,1949,3.0
25156,239,1954,4.0
25157,239,1955,3.0
25158,239,1956,3.0
25159,239,1958,4.0
25160,239,1959,3.0
25161,239,1960,4.0
25162,239,1961,3.0
25163,239,1962,3.0
25164,239,1965,3.0
25165,239,1967,4.0
25166,239,1968,3.0
25167,239,1969,3.0
25168,239,1970,2.0
25169,239,1971,2.0
25170,239,1972,2.0
25171,239,1973,1.0
25172,239,1982,3.0
25173,239,1994,4.0
25174,239,1995,2.0
25176,239,1997,4.0
25177,239,1999,3.0
25178,239,2000,3.0
25179,239,2001,3.0
25180,239,2002,3.0
25181,239,2003,3.0
25182,239,2004,3.0
25183,239,2005,3.0
25184,239,2006,2.0
25185,239,2007,3.0
25186,239,2010,4.0
25187,239,2011,4.0
25188,239,2012,2.0
25189,239,2013,3.0
25190,239,2014,2.0
25191,239,2017,3.0
25192,239,2018,3.0
25193,239,2020,3.0
25194,239,2021,3.0
25195,239,2022,4.0
25196,239,2023,3.0
25197,239,2024,3.0
25198,239,2025,4.0
25199,239,2027,2.0
25200,239,2028,2.0
25201,239,2034,3.0
25203,239,2038,2.0
25205,239,2046,3.0
25206,239,2058,2.0
25207,239,2065,3.0
25208,239,2072,3.0
25209,239,2076,4.0
25210,239,2080,3.0
25211,239,2083,4.0
25212,239,2085,3.0
25213,239,2087,3.0
25214,239,2090,2.0
25215,239,2094,3.0
25216,239,2096,3.0
25217,239,2097,4.0
25218,239,2099,3.0
25219,239,2100,3.0
25220,239,2105,4.0
25221,239,2106,2.0
25222,239,2108,4.0
25223,239,2109,3.0
25224,239,2110,3.0
25225,239,2111,3.0
25226,239,2112,3.0
25227,239,2113,1.0
25228,239,2114,3.0
25229,239,2115,2.0
25230,239,2116,3.0
25231,239,2117,3.0
25232,239,2118,4.0
25233,239,2119,2.0
25234,239,2120,2.0
25235,239,2121,3.0
25236,239,2122,2.0
25237,239,2124,2.0
25239,239,2134,3.0
25240,239,2135,2.0
25241,239,2136,2.0
25242,239,2138,2.0
25243,239,2140,3.0
25244,239,2141,3.0
25245,239,2142,2.0
25246,239,2144,3.0
25247,239,2145,3.0
25248,239,2146,3.0
25250,239,2148,3.0
25252,239,2150,3.0
25253,239,2151,2.0
25254,239,2159,3.0
25255,239,2160,4.0
25256,239,2161,2.0
25257,239,2163,2.0
25258,239,2167,3.0
25260,239,2174,4.0
25261,239,2176,4.0
25262,239,2186,4.0
25263,239,2193,2.0
25264,239,2194,4.0
25265,239,2206,4.0
25266,239,2231,3.0
25267,239,2232,1.0
25270,239,2243,3.0
25271,239,2245,3.0
25272,239,2247,3.0
25273,239,2248,3.0
25274,239,2253,2.0
25277,239,2262,3.0
25278,239,2263,2.0
25279,239,2267,1.0
25280,239,2268,3.0
25281,239,2269,3.0
25282,239,2278,3.0
25283,239,2279,1.0
25284,239,2288,4.0
25285,239,2289,4.0
25286,239,2291,4.0
25287,239,2294,3.0
25288,239,2297,2.0
25289,239,2301,1.0
25290,239,2302,3.0
25292,239,2312,3.0
25293,239,2313,4.0
25294,239,2318,2.0
25295,239,2320,3.0
25296,239,2321,3.0
25297,239,2324,4.0
25298,239,2325,3.0
25299,239,2327,3.0
25300,239,2329,2.0
25301,239,2333,2.5
25302,239,2335,2.0
25303,239,2336,4.0
25304,239,2337,2.0
25305,239,2344,3.0
25307,239,2348,4.0
25308,239,2349,4.0
25309,239,2352,3.0
25310,239,2355,3.0
25311,239,2359,4.0
25312,239,2369,3.0
25313,239,2371,3.0
25314,239,2372,3.0
25315,239,2375,3.0
25316,239,2378,2.0
25317,239,2384,4.0
25318,239,2387,2.0
25319,239,2389,2.0
25320,239,2390,4.0
25321,239,2391,3.0
25322,239,2395,3.0
25323,239,2396,5.0
25324,239,2405,3.0
25325,239,2406,3.0
25326,239,2407,3.0
25327,239,2408,1.0
25328,239,2409,4.0
25329,239,2410,3.0
25330,239,2411,2.0
25331,239,2413,3.0
25332,239,2414,3.0
25334,239,2421,2.0
25335,239,2422,1.0
25336,239,2423,3.0
25337,239,2424,3.0
25339,239,2427,4.0
25341,239,2439,3.0
25342,239,2446,3.0
25343,239,2450,2.0
25345,239,2453,2.0
25346,239,2455,3.0
25347,239,2456,2.0
25348,239,2457,3.0
25349,239,2459,2.0
25350,239,2463,2.0
25352,239,2467,4.0
25353,239,2468,3.0
25354,239,2469,2.0
25355,239,2470,3.0
25356,239,2471,2.0
25359,239,2474,4.0
25360,239,2475,3.0
25361,239,2476,2.0
25362,239,2478,1.0
25364,239,2490,2.0
25365,239,2496,4.0
25366,239,2502,4.0
25367,239,2505,2.0
25368,239,2513,3.0
25369,239,2517,3.0
25370,239,2518,3.0
25371,239,2520,3.0
25374,239,2524,3.0
25375,239,2525,2.0
25376,239,2527,3.0
25377,239,2528,3.0
25378,239,2529,3.0
25379,239,2539,3.0
25380,239,2542,3.0
25381,239,2551,4.0
25382,239,2560,4.0
25383,239,2561,3.0
25384,239,2565,2.0
25385,239,2567,3.0
25386,239,2571,3.0
25387,239,2580,2.0
25389,239,2587,2.0
25390,239,2589,1.0
25392,239,2598,2.0
25393,239,2599,4.0
25394,239,2616,3.0
25395,239,2617,2.0
25396,239,2618,2.0
25397,239,2628,2.0
25398,239,2640,3.0
25399,239,2641,3.0
25400,239,2642,2.0
25401,239,2643,1.0
25402,239,2648,3.0
25403,239,2657,5.0
25404,239,2664,3.0
25405,239,2671,4.0
25406,239,2672,2.0
25407,239,2683,2.0
25409,239,2696,3.0
25410,239,2699,2.0
25411,239,2700,2.0
25412,239,2706,3.0
25413,239,2707,2.0
25414,239,2709,3.0
25415,239,2710,2.0
25416,239,2712,4.0
25417,239,2713,3.0
25418,239,2716,3.0
25419,239,2717,2.0
25420,239,2718,1.0
25421,239,2719,2.0
25422,239,2722,1.0
25423,239,2723,2.0
25424,239,2729,4.0
25425,239,2734,3.0
25426,239,2735,2.0
25428,239,2739,3.0
25429,239,2745,4.0
25430,239,2746,3.0
25431,239,2747,2.0
25438,239,2759,1.0
25439,239,2762,3.0
25440,239,2770,4.0
25441,239,2779,3.0
25442,239,2784,3.0
25443,239,2787,3.0
25444,239,2788,3.0
25445,239,2789,4.0
25446,239,2791,3.0
25447,239,2792,2.0
25448,239,2793,1.0
25449,239,2795,3.0
25450,239,2796,3.0
25451,239,2797,4.0
25453,239,2802,3.0
25454,239,2803,3.0
25455,239,2805,3.0
25456,239,2815,1.0
25458,239,2840,4.0
25459,239,2841,4.0
25460,239,2846,3.0
25464,239,2858,3.0
25465,239,2862,1.0
25466,239,2867,2.0
25467,239,2870,3.0
25468,239,2871,3.0
25469,239,2872,4.5
25470,239,2875,3.0
25471,239,2890,3.0
25473,239,2894,3.0
25474,239,2898,3.0
25476,239,2915,3.0
25477,239,2916,2.0
25478,239,2917,3.0
25479,239,2918,4.0
25480,239,2919,3.0
25481,239,2926,2.0
25482,239,2942,3.0
25483,239,2947,3.0
25484,239,2950,2.0
25485,239,2956,3.0
25486,239,2959,3.0
25488,239,2966,4.0
25489,239,2968,4.0
25490,239,2973,3.0
25491,239,2976,2.0
25493,239,2985,3.0
25494,239,2986,3.0
25495,239,2987,3.0
25496,239,2997,5.0
25497,239,3005,1.0
25499,239,3015,3.0
25500,239,3016,4.0
25501,239,3017,3.0
25502,239,3018,3.0
25503,239,3019,3.0
25504,239,3020,3.0
25505,239,3033,2.0
25506,239,3034,3.0
25507,239,3037,3.0
25508,239,3039,3.0
25510,239,3044,3.0
25511,239,3045,3.0
25512,239,3052,3.0
25513,239,3060,4.0
25514,239,3063,1.0
25515,239,3070,3.0
25516,239,3071,2.0
25517,239,3072,3.0
25518,239,3075,3.0
25520,239,3081,3.0
25521,239,3082,2.0
25522,239,3087,3.0
25523,239,3088,5.0
25524,239,3098,4.0
25525,239,3100,3.0
25526,239,3101,4.0
25527,239,3102,2.0
25528,239,3104,3.0
25529,239,3105,3.0
25530,239,3107,3.0
25531,239,3108,5.0
25532,239,3113,1.0
25533,239,3114,3.0
25537,239,3142,4.0
25538,239,3145,2.0
25539,239,3146,2.0
25540,239,3147,4.0
25541,239,3148,3.0
25542,239,3152,4.0
25543,239,3156,3.0
25544,239,3157,3.0
25545,239,3160,4.0
25546,239,3169,3.0
25547,239,3175,2.0
25548,239,3176,1.0
25549,239,3185,2.0
25550,239,3197,3.0
25551,239,3198,3.0
25553,239,3203,2.0
25555,239,3210,4.0
25556,239,3219,4.0
25559,239,3243,1.0
25560,239,3247,1.0
25561,239,3248,1.0
25562,239,3249,2.0
25563,239,3250,3.0
25564,239,3252,2.0
25565,239,3253,2.0
25566,239,3254,1.0
25567,239,3255,3.0
25568,239,3256,3.0
25569,239,3257,4.0
25570,239,3259,2.0
25571,239,3260,2.0
25572,239,3261,2.0
25573,239,3262,4.0
25574,239,3263,2.0
25575,239,3264,3.0
25576,239,3266,4.0
25577,239,3269,3.0
25578,239,3272,3.0
25579,239,3300,1.0
25580,239,3317,3.0
25581,239,3328,3.0
25583,239,3342,3.0
25584,239,3347,3.0
25585,239,3355,3.0
25586,239,3361,3.0
25587,239,3362,3.0
25588,239,3363,3.0
25589,239,3386,3.0
25591,239,3388,2.0
25592,239,3392,2.0
25595,239,3396,3.0
25596,239,3397,3.0
25597,239,3398,3.0
25599,239,3408,3.0
25600,239,3412,4.0
25601,239,3418,3.0
25602,239,3421,2.0
25603,239,3424,2.0
25604,239,3429,4.0
25605,239,3430,3.0
25609,239,3438,1.0
25610,239,3441,3.0
25612,239,3448,3.0
25613,239,3450,2.0
25614,239,3459,3.0
25615,239,3466,2.0
25616,239,3468,3.0
25617,239,3471,3.0
25618,239,3476,4.0
25619,239,3479,3.0
25620,239,3481,4.0
25621,239,3489,2.0
25622,239,3498,3.0
25623,239,3499,3.0
25626,239,3505,3.0
25627,239,3507,2.0
25628,239,3510,3.0
25629,239,3512,3.0
25630,239,3516,4.0
25631,239,3521,4.0
25632,239,3524,3.0
25633,239,3525,3.0
25634,239,3526,3.0
25635,239,3527,1.0
25636,239,3528,2.0
25637,239,3529,3.0
25638,239,3535,3.0
25639,239,3536,2.0
25640,239,3546,2.0
25642,239,3550,4.0
25643,239,3551,3.0
25644,239,3552,3.0
25646,239,3564,1.0
25647,239,3576,3.0
25649,239,3578,2.0
25650,239,3591,2.0
25651,239,3598,1.0
25655,239,3608,4.0
25656,239,3614,3.0
25657,239,3617,3.0
25658,239,3638,2.0
25661,239,3668,3.0
25662,239,3671,2.0
25663,239,3676,2.0
25664,239,3677,4.0
25665,239,3682,3.0
25666,239,3683,4.0
25667,239,3684,4.0
25668,239,3685,3.0
25669,239,3686,3.0
25670,239,3688,2.0
25673,239,3693,2.0
25674,239,3697,2.0
25675,239,3699,4.0
25676,239,3701,3.0
25677,239,3702,3.0
25678,239,3703,3.0
25679,239,3704,2.0
25680,239,3705,1.0
25681,239,3706,3.0
25682,239,3707,3.0
25683,239,3708,2.0
25685,239,3712,3.0
25688,239,3717,1.0
25689,239,3723,4.0
25690,239,3727,3.0
25691,239,3728,4.0
25693,239,3735,3.0
25694,239,3740,4.0
25695,239,3751,3.0
25696,239,3752,3.5
25697,239,3755,3.0
25699,239,3760,2.0
25700,239,3763,2.0
25705,239,3788,3.0
25706,239,3791,3.0
25707,239,3793,2.0
25708,239,3798,1.0
25709,239,3801,4.0
25710,239,3802,1.0
25711,239,3809,2.0
25713,239,3811,4.0
25714,239,3819,4.0
25715,239,3826,1.0
25717,239,3835,2.0
25718,239,3841,2.0
25720,239,3858,1.0
25721,239,3863,3.0
25722,239,3868,3.0
25723,239,3871,2.0
25726,239,3877,2.0
25727,239,3893,3.0
25728,239,3895,1.0
25729,239,3897,3.0
25731,239,3911,4.0
25732,239,3917,2.0
25733,239,3918,2.0
25734,239,3937,2.0
25735,239,3948,2.0
25739,239,3967,3.0
25740,239,3969,2.0
25741,239,3973,1.0
25742,239,3977,3.0
25743,239,3994,2.0
25744,239,3996,3.0
25745,239,4002,2.0
25747,239,4005,3.0
25748,239,4007,4.0
25749,239,4008,3.0
25752,239,4011,3.0
25754,239,4014,4.0
25755,239,4018,3.0
25756,239,4020,3.0
25757,239,4021,3.0
25759,239,4025,3.0
25760,239,4027,4.0
25761,239,4029,4.0
25763,239,4034,3.0
25764,239,4036,4.0
25765,239,4037,3.0
25767,239,4040,2.0
25768,239,4041,3.0
25771,239,4052,2.0
25772,239,4056,3.0
25773,239,4062,2.0
25776,239,4067,3.0
25778,239,4084,2.0
25779,239,4085,2.0
25783,239,4103,3.0
25784,239,4105,2.0
25786,239,4121,3.0
25788,239,4124,1.0
25790,239,4128,3.0
25793,239,4132,2.0
25794,239,4133,1.0
25795,239,4143,2.0
25796,239,4148,2.0
25798,239,4167,3.0
25806,239,4200,1.0
25807,239,4205,3.0
25808,239,4210,3.0
25809,239,4212,3.0
25810,239,4213,1.0
25813,239,4220,3.0
25814,239,4225,3.0
25815,239,4226,3.0
25816,239,4228,3.0
25817,239,4238,3.0
25818,239,4246,4.0
25819,239,4247,2.0
25820,239,4262,4.0
25822,239,4267,3.0
25823,239,4275,2.0
25824,239,4280,4.0
25827,239,4291,2.0
25829,239,4306,4.0
25830,239,4308,5.0
25833,239,4321,3.0
25834,239,4322,3.0
25835,239,4326,3.0
25837,239,4333,3.0
25838,239,4343,3.0
25839,239,4349,4.0
25840,239,4351,2.0
25844,239,4361,4.0
25845,239,4370,3.0
25846,239,4383,3.0
25847,239,4386,1.0
25848,239,4396,2.0
25855,239,4443,2.0
25856,239,4447,2.0
25857,239,4448,3.0
25858,239,4452,2.0
25864,239,4487,2.0
25868,239,4499,4.0
25877,239,4541,3.0
25878,239,4545,2.0
25881,239,4553,3.0
25888,239,4571,2.0
25891,239,4587,2.0
25900,239,4639,2.0
25901,239,4641,2.0
25902,239,4642,3.0
25903,239,4643,3.0
25917,239,4713,4.0
25918,239,4718,3.0
25919,239,4720,4.0
25921,239,4728,1.0
25922,239,4734,3.0
25924,239,4744,2.0
25925,239,4754,4.0
25928,239,4787,3.0
25929,239,4808,3.0
25932,239,4814,2.0
25933,239,4816,3.0
25934,239,4823,2.0
25936,239,4833,3.0
25937,239,4844,2.0
25938,239,4848,4.0
25939,239,4855,3.0
25940,239,4865,3.0
25941,239,4874,4.0
25942,239,4876,2.0
25943,239,4878,4.0
25944,239,4881,3.0
25945,239,4886,3.0
25946,239,4889,3.0
25947,239,4890,3.0
25948,239,4896,3.0
25949,239,4898,2.0
25950,239,4903,2.0
25955,239,4936,3.0
25956,239,4941,3.0
25959,239,4951,2.0
